TIME,LX,LY,RX,RY
561319900,562.25,357.52,491.99,369.2
561321889,559.45,353.54,491.87,367.57
561323892,564.98,349.95,491.43,364.03
561325890,559.17,355.06,488.52,369.98
561327891,559.47,352.52,493.22,355.45
561329868,555.16,351.02,490.87,366.24
561331895,557.42,348.15,488.41,370.83
561333895,553.68,349.77,490.76,366.78
561335891,553.48,352.11,493.8,368.02
561337901,552.36,348.01,490.46,375.06
561339902,554.79,352.5,485.64,369.2
561341900,555.82,354.2,489.3,371.48
561343901,556.5,355.32,486.81,370.16
561345901,556.68,349.87,487.16,364
561347901,549.02,347.05,488.76,365.48
561349901,553.88,350.01,488.32,371.31
561351901,554.24,351.77,490.34,368.96
561353901,555.71,350.06,483.69,368.85
561355904,545.35,355.2,493.03,369.03
561357902,552.8,346.49,489.66,377.18
561359892,551.86,349.41,480.86,373.57
561361908,558.93,351.09,489.55,371.14
561363929,551.24,348.72,491.95,367.47
561365879,556.5,354.57,494.28,372.31
561367908,549.92,342.96,494.97,370.26
561369906,548.79,352.46,490.29,376.94
561371902,557.18,349.54,495.8,369.52
561373891,552.83,348.32,494.88,368.09
561375905,546.12,349.79,491.91,372.79
561377901,552.79,349.43,498.13,368.67
561379902,549.19,342.1,493.3,367.25
561381901,549.46,350.72,495.14,368.1
561383910,553.77,344.9,494.68,370.57
561385910,546.92,349.84,500.12,372.27
561387906,549.15,343.47,495.9,369.58
561389911,544.97,349.55,493.76,372.07
561391897,553.4,352.91,494.36,365.04
561393903,554.8,343.08,495.49,360.29
561395914,555.77,357.98,495.7,367.81
561397911,545.71,349.43,488.7,363.58
561399911,547.04,348.6,493.72,366.96
561401924,540.3,346.72,492.79,373.22
561403913,552.1,346.73,490.68,364.94
561405914,551.24,348.08,495.9,371.44
561407911,548.46,344.02,492.87,373.47
561409897,547.76,357.37,490.84,370.19
561411926,552.51,344.35,498.19,373.27
561413914,554.68,341.55,497.74,368.43
561415911,552.37,346.25,498.07,369.44
561417913,548.02,349.01,493.76,368.35
561419912,553.13,344.58,495.66,365.1
561421910,551.44,342.23,491.05,365.32
561423911,553.14,345.07,494.47,370.55
561425911,549.66,361.34,496.8,367.43
561427913,557.73,349.65,489.91,371.16
561429921,543.67,359.7,491.68,364.1
561431923,550.74,354.03,492.57,371.65
561433920,548.38,345.49,492.42,362.91
561435920,548.87,350.27,491.66,365.88
561437922,551.45,352.9,498.17,363.08
561439924,549.69,339.33,491.42,364.76
561441930,556.47,345.31,491.23,369.62
561443961,552.93,350.33,497.76,365.22
561445922,552.45,350.38,491.43,366.23
561447922,554.29,348.95,492,368.17
561449924,560.95,348.8,489.35,364.93
561451916,560.17,347.41,493.15,360.58
561453911,554.54,351.16,489.76,368.43
561455897,554.64,341.63,489.8,368.36
561457926,559.45,344,490.66,364.56
561459897,554.67,347.6,492.35,371.1
561461924,556.71,346.16,490.41,362.98
561463931,555.45,344.37,491.33,361.93
561465919,551.72,346.45,494.96,363.68
561467924,554.36,342.81,492.6,363.63
561469923,550.7,340.73,487.63,362.29
561471925,553.86,350.87,489.94,363.71
561473922,557.51,344.9,487.09,357.09
561475932,559.42,351.26,490.73,365.8
561477931,553.01,341.05,488.51,361.86
561479931,553.59,352.11,492.39,365.63
561481930,561.78,350.23,490.29,359.04
561483942,550.15,347.83,496.66,365.34
561485931,554.9,344.8,487.2,354.23
561487931,549.55,344.48,487.17,367.45
561489931,557.95,348.32,491.4,357.66
561491934,555.31,347.52,488.41,356.94
561493932,559.82,344.73,490.23,357.12
561495934,562.7,354.98,482.2,362.03
561497932,555.11,346.03,490.59,356.46
561499927,563.73,347.23,489.33,351.5
561501931,562.18,347.33,489.41,359.39
561503924,562.05,347.22,493.86,357.91
561505912,558.79,344.68,489.89,360.29
561507944,562.63,347.68,488.85,357.03
561509909,564.9,350.7,491.53,360.82
561511938,557.48,345.24,489.81,365.14
561513933,564.22,343.91,489.62,353.8
561515929,557.12,352.81,489.19,364.38
561517929,556.87,346.33,493.54,354.62
561519906,561.91,346.24,489.36,356.23
561521947,558.61,344.66,493.27,358.2
561523941,562.12,344.62,489.38,359.02
561525949,559.33,352.24,494.12,360.12
561527989,558.73,352.61,491.69,366.5
561529942,565.9,350.93,490.37,351.75
561531936,563.25,342.16,484.57,359.54
561533946,557.1,344.15,483.02,353.16
561535942,558.73,348.92,487.73,361.17
561537940,557.21,348.41,491.59,355.21
561539942,559.18,353.02,486.47,352.65
561541940,556.16,345.95,490.52,351.78
561543942,557.05,345.61,491.15,356.6
561545938,554.5,348.29,484.29,356.94
561547942,559.5,341.97,491.4,358.74
561549940,560.74,347.62,486.65,358.39
561551943,562.34,346.72,494.2,363.71
561553938,560.48,346.67,481.94,356.27
561555941,557.07,349.39,485.12,365.98
561557941,558.82,348.16,491.02,361.05
561559932,560.02,346.98,489.69,352.17
561561956,558.13,345.81,487.63,356.13
561563944,557.2,346.77,490.9,359.16
561565941,566.16,352,488.21,354.87
561567954,558.65,359.81,485.5,353.67
561569950,558.53,349.11,488.3,353.92
561571952,552.9,345.14,487.23,360.65
561573952,559.23,352.74,484.78,356.05
561575952,560.43,344.08,496.72,363.1
561577951,555.04,349.6,487.11,362.05
561579953,567.07,353.74,491.33,364.47
561581945,559.84,346.45,488.04,359.01
561583941,558.52,348.08,488,361.51
561585955,558.03,351.23,488.87,365.97
561587954,557.79,350.99,488.61,354.25
561589953,567.02,342.58,495.7,344.25
561591951,562.78,325.06,495.47,353.07
561593950,561.12,331.45,495.47,342.32
561595951,557.61,330.82,500.1,338.59
561597949,557.8,338.76,500.93,334.48
561599956,563.93,331.87,500.97,329.72
561601951,563.68,326.65,502.02,327.11
561603951,570.03,319.33,505.41,322.26
561605952,581.4,316.1,497.09,306.23
561608008,577.61,309.01,508.8,305.79
561609946,573.68,301.8,506.53,298.72
561611975,578.45,288.63,508.27,291.23
561613961,581.2,288.28,508.33,288.7
561615957,582.01,284.65,507.26,286.61
561617960,584.94,279.48,514.1,286.37
561619963,585.32,274.82,520.14,286.16
561621961,584.83,270.13,517.94,278.55
561623957,587.31,274.75,514.27,280.84
561625962,588.09,277.08,512.59,276.68
561627963,585.39,278.14,516.38,272.4
561629962,583.53,274.21,508.8,275.06
561631963,580.62,281.45,513.54,275.55
561633962,584.23,278.89,510.51,278.74
561635963,579.43,279.47,506.81,283.14
561637964,580.52,281.37,506.58,282.73
561639960,574.97,279.86,506.16,281.67
561641934,575.77,275.21,509.26,282.74
561643953,579.2,275.14,510.03,278.28
561645943,580.86,279.91,504.89,283.56
561647992,576.03,276.55,509.12,288.72
561649969,575.7,280.69,508.11,284.97
561651964,580.37,284.9,510.8,284.74
561653966,570.73,286.62,508.59,287.48
561655964,574.67,288.2,506.82,286.29
561657962,572.65,278.59,505.12,283.37
561659960,579.2,274.33,506.35,284.32
561661976,574.05,275,505.2,282.56
561663971,570.73,281.1,508.1,284.06
561665970,578.7,273.82,503.32,280.2
561667975,579.43,281.78,510.19,287.35
561669973,575.55,275.26,506.57,279.15
561671971,579.72,276.65,511.14,278.47
561673973,570.15,281.54,508.58,278.32
561675971,570.9,276.53,507.23,284.32
561677973,572.87,279.17,508.87,286.01
561679972,572.46,279.22,508.74,283.84
561681975,579.25,274.21,499.23,284.46
561683975,573.46,273.35,505.91,279.56
561685974,576.21,271.36,505.04,278.43
561687968,576.58,278.27,500.6,285.69
561689980,571.63,281.32,504.07,284.06
561692011,566.92,273.42,508.55,281.18
561693971,574.24,275.2,505.34,283.73
561695968,569.33,276.11,507.16,280.05
561697972,568.59,277.1,510.72,280.29
561699969,567.06,274.77,506.22,282.41
561701962,573.65,278.52,510.64,284.19
561703964,566.33,276.97,509.18,287.4
561705995,573.93,276.9,507.41,283.79
561707985,575.1,275.96,509.99,278.82
561709965,563.39,266.3,509.86,284.54
561711990,569.69,277.17,511.89,281.76
561713983,567.12,273.18,510.78,283.33
561715982,573.89,274.97,502.01,278.36
561717981,569.4,277.75,505.75,282.49
561719983,571.94,272.52,509.12,280.95
561721981,569.54,277.08,507.27,283.59
561723983,569.28,273.32,511.48,281.39
561725983,577.39,280.05,509.83,285.51
561727984,572.76,276.74,510.75,283.72
561729983,577.63,277.47,509.81,285.09
561731991,574.01,277.43,508.34,284.46
561733985,571.62,276.07,507.86,287.1
561735985,571.02,275.34,511.51,284.25
561737982,568.16,270.15,509.25,284.06
561739982,577.03,274.64,517.25,280.21
561741982,572.29,280.21,511.18,279.67
561743976,565.82,274.29,518.95,280.91
561745983,566.99,274.9,512.06,281.61
561747983,575.96,269.71,508.62,283.69
561749980,575.59,275.01,509.41,289.29
561751989,574.15,279.32,513.01,283.08
561753991,575.44,271.8,517.12,288.27
561755992,575.56,279.07,509.43,279.67
561757992,575.23,276.33,514.92,281.59
561759984,568.86,278.24,512.93,285.75
561762009,570.39,273.37,514.19,281.39
561763993,573.77,279.58,511.68,290.44
561765993,575.21,274.37,512.81,282.17
561767995,571.02,275.88,515.03,282.64
561769993,572.07,274.91,516.18,282.89
561771980,571.74,280.75,514.24,294.86
561774005,571.08,269.08,508.93,285.68
561776039,568.31,278.18,519.15,280.73
561777990,573.09,273.09,518.12,276.25
561780000,575.42,274.38,514.43,286.08
561781991,568.84,274.09,515.24,281.82
561783993,574.4,281.51,519.54,284.52
561785978,570.02,271.11,517.21,292.71
561788568,575.75,274.49,518.93,286.81
561789989,565.25,275.46,515.39,290.67
561791991,574.47,271.14,516.08,288.42
561793995,564.34,278.92,516.89,288.02
561795991,569.58,278.32,515.37,293
561798001,566.54,280.61,512.8,294.45
561800000,568.68,272.72,517.51,294.39
561802002,573.79,274.76,512.64,286.88
561804002,570.46,282.28,517.78,279.5
561806001,571.11,271.53,517.87,288.39
561808001,567.03,282.07,514.06,291.12
561809992,565.42,271.2,518.89,290.61
561812017,570.95,271.12,515.12,287.8
561814011,568.55,275.13,520.84,285.86
561816011,570.09,281.35,521.8,290.65
561818003,576.89,275.5,517.41,283.81
561820003,573.79,273.66,518.17,286.08
561822005,572.59,277.53,519.01,295.13
561824001,571.82,275.17,519.12,288.75
561826004,569.83,279.83,522.91,287.03
561828001,573.3,269.95,518.16,289.85
561829978,571.93,273.47,515.76,287.15
561831990,572.38,273.95,526.33,290.71
561834012,567.68,274.31,518.38,290.74
561836003,563.85,273.29,515.07,288.64
561838001,566.44,276.57,522.81,289.81
561840003,567.69,278.59,518.98,287.46
561842002,571.58,274.32,523.29,290.54
561844010,571.56,272.39,521.53,290.87
561846012,564.79,270.6,520.13,290.37
561848012,563.38,279.77,519.88,286.2
561850014,563.89,276.96,515.53,290.57
561852012,570.23,280.55,525.58,287.31
561854012,569.85,276.76,522.17,294.93
561856064,571.52,270.23,517.26,290.17
561858017,566.95,281.98,518.91,289.86
561860018,565.62,278.22,520.72,289.58
561862004,567.63,277.53,522.59,287.49
561864007,561.41,279.37,521.44,288.33
561866015,569.66,273.79,520.67,288.12
561868014,563.63,277.99,520.01,289.15
561870010,566.22,275.21,522.15,285.66
561872010,569.35,273.91,519.22,287.66
561874014,576.16,273.8,521.11,288.35
561876010,566.81,274.38,517.73,285.28
561878015,567.54,272.73,523.72,282.79
561880013,565.47,272.81,518.82,292.67
561882012,569.1,280.28,516.38,288.83
561884010,565.84,278.04,523.29,285.11
561886010,575.64,277.17,513.71,283.79
561888012,569.43,275.32,518.39,291.18
561890020,567.15,276.88,520.4,283.07
561892011,568.5,272.81,514.87,289.76
561894021,564.76,275.7,521.24,294.09
561896038,561.6,271.84,515.98,283.76
561898019,565.55,274.93,522.54,296.75
561900021,573.65,276.83,525.75,284.1
561902024,569.24,274.12,518.54,286.27
561904023,566.99,278.11,524.06,288.91
561906023,571.29,275.62,519.87,290.03
561908022,570.13,272.26,516.25,292.13
561910008,559.81,272.59,520.36,289.91
561912038,570.47,277.91,513.79,282.64
561914025,565.47,272.93,515.49,287.58
561916024,563.88,280.83,520.09,295.49
561918024,565.22,272.36,518.02,288.66
561920024,566.3,270.52,517.75,293.51
561922006,566.65,275.82,514.7,287.81
561924004,562.5,278.77,516.66,290.18
561926029,571.31,269.75,515.28,290.33
561928021,563.46,273.15,515.66,293.94
561930024,570.96,270.1,523.02,291.14
561932020,567.76,276.05,514.53,291.53
561934022,564.55,273.45,511.36,290.62
561936036,568.14,277.66,521.32,282.55
561938041,573.51,269.21,514.94,289.34
561940067,567.15,276.61,515.29,282.54
561942030,563.42,270.33,517.73,291.3
561944028,565.12,275.23,520.84,291.06
561946032,566.79,280.27,519.91,290.51
561948037,570.23,273.68,521.21,288.29
561950036,568.55,269.02,516.74,288.3
561952023,568.43,269.94,514.79,289.15
561954008,572.88,273.31,514.47,295.36
561956037,566.6,277.66,525.08,293.14
561958034,565.59,275.19,512.82,292.54
561960024,569.05,277.13,515.07,286.62
561962056,567.91,277.33,514.85,291.12
561964037,566.69,277.7,516.7,296.05
561966030,570.95,272.36,518.55,292.47
561968037,568.18,276.98,519.03,290.12
561970036,570.01,270.88,513.44,293.48
561972037,574.56,281.43,511.45,289.61
561974032,574.96,278.12,521.45,296.3
561976032,573.7,273.9,511.15,290.35
561978032,576.88,273.47,513.57,291.61
561980040,577.85,277.94,509.95,290.45
561982043,572.55,276.7,512.17,291.08
561984047,573.64,280.75,513.1,293.94
561986044,570.51,274.3,514.13,290.11
561988042,573.25,279.2,511.76,290
561990042,581.72,275.92,517.98,287.92
561992042,577.54,282.42,512.59,294.5
561994043,578.64,282.65,517.2,296.42
561996042,575.32,284.52,513.33,291.2
561998042,574.42,278.28,513.27,284.98
562000042,583.92,279.07,508.57,290.92
562002043,571.22,277.53,515.29,288.16
562004044,586.52,285.44,512.64,292.58
562006044,580.26,282.8,509.94,293.34
562008044,575.96,278.29,509.72,292.81
562010019,576.45,284.88,506.62,292.82
562012048,573.31,283.99,507.61,298.81
562014044,575.86,284.46,512.79,290.52
562016047,573.34,277.62,509.74,292.93
562018044,578.51,280.23,511.14,292.48
562020045,574.59,286.97,508.06,289.32
562022068,579.13,278.98,505.33,293.92
562024100,578.45,281.43,505.76,299.35
562026048,570.49,286.17,512.08,290.28
562028053,583.44,281.93,505.07,290.54
562030042,577.35,278.91,502.49,288.83
562032055,575.34,283.7,503.72,290.73
562034052,578.82,278.27,508.77,295.19
562036052,575.92,280.05,509.14,286.5
562038053,570.97,277.35,505.89,293.11
562040053,577.15,288.16,506.39,290.95
562042053,573.87,279.41,510.98,287.77
562044048,567.81,291.79,512.77,292.31
562046053,577.28,277.86,504.93,292.83
562048052,571.81,279.88,503.61,293.92
562050054,571.82,278.75,504.29,284.38
562052049,576.09,277.81,506.39,285.91
562054051,575.32,283.82,505.65,288.88
562056055,573.71,278.63,502.5,290.76
562058055,572.42,285.02,503.44,289.66
562060043,573.98,284.98,501.98,283.65
562062075,575.44,280.59,503.72,286.63
562064061,573.71,274.71,506.89,294.83
562066052,577.34,280.67,506.25,286.06
562068031,571.99,286,502.55,294.53
562070039,568.61,280.54,506.78,285.86
562072062,572.96,287.51,505.29,287.12
562074063,567.89,286.88,506.9,289.35
562076063,576.27,283.45,505.29,287.9
562078064,580.51,283.05,503.26,291.59
562080062,570.25,280.94,507.57,288.67
562082047,574.91,279.67,504.82,286.69
562084037,565.92,284.67,507.07,294.12
562086076,567.76,283.83,501.39,290.75
562088064,580.44,282.18,504.05,287.87
562090064,570.1,282.92,508.41,291
562092065,574.33,283.13,507.57,291.49
562094064,573.93,283.87,506.52,294.25
562096061,569.87,283.97,514.43,285.11
562098064,574.73,283.43,508.29,292.01
562100061,571.57,284.04,507.9,287.38
562102066,574.01,284.81,502.88,295.3
562104116,572.19,271.28,510.64,286.89
562106068,570.54,278.99,507.74,293.03
562108079,575.52,280.9,508,293.45
562110070,574.25,284.83,510.01,289.35
562112056,570.93,283.81,506.89,288.35
562114066,568.84,281.44,508.73,292.97
562116065,567.27,277.21,519.52,296.06
562118063,575.53,276.63,508.13,291.06
562120071,571.27,277.68,512.11,288.44
562122072,575.63,277.18,508.24,292.11
562124072,570.53,279.69,511.83,288.66
562126072,579.06,279.42,506.08,290.39
562128073,586.12,277.27,511.37,291.98
562130073,569.1,278.29,507.9,285.54
562132073,575.7,280.24,510.82,290.09
562134073,570.5,278.91,510.52,296.61
562136073,568.82,281.63,512.67,294.32
562138073,573.07,284.78,513.4,290.14
562140073,576.57,283.32,515.12,289.89
562142071,567.29,272.84,509.97,289.85
562144070,576.6,267.38,514.58,289.79
562146064,576.62,285.89,513.29,298.22
562148082,575.81,282.94,518.78,295.81
562150076,572.7,277.61,514.91,294.09
562152073,568.59,276.99,509.8,294.46
562154072,568.91,277.67,515.77,294.09
562156073,567.79,279.96,517.56,297.46
562158072,572.93,283.81,511.41,298.65
562160065,570.13,277.84,514.97,296.08
562162088,570.05,273.65,513.8,293.48
562164073,564.62,281.46,508.55,293.94
562166082,572.19,282.82,516.4,288.13
562168081,566.93,274.79,510.99,297.35
562170083,570.2,280.89,512.74,296.42
562172082,567.95,274.82,512.14,291.56
562174085,565.81,276.53,513.14,293.92
562176081,567.17,275.13,507.84,290.89
562178086,573.59,280.25,512.98,296.51
562180084,566.91,276.95,511.56,294.24
562182085,567.48,277.04,516.67,295.14
562184083,563.92,283,518.53,295.91
562186090,567.46,279.79,517.1,299.31
562188119,563.23,277.59,513.57,296.49
562190084,568.12,280.64,513.43,298.91
562192083,569.53,280.28,514.22,296.19
562194081,574.54,280,515.43,290.64
562196087,571.94,286.7,511.83,291.22
562198085,562.33,282.17,499.86,287.83
562200088,555.97,286.21,508.68,282.37
562202072,536.19,278.16,500.6,292.3
562204085,520.17,274.46,484.63,278.1
562206060,525.19,264.45,459.13,268.32
562208091,508.66,254.71,469.62,266.96
562210059,482.71,255.56,444.6,263.61
562212099,461.84,257.81,424.47,252.25
562214095,456.19,243.24,420.41,266.23
562216095,440.75,234.21,396.89,256.8
562218095,421.12,243.16,396.04,248.09
562220097,417.48,226.01,373.47,236.31
562222095,393.1,222.93,354.85,228.63
562224095,387.54,219.68,353.53,240.9
562226092,367.06,213.19,324.26,233.45
562228097,362.65,209.07,316.58,227.36
562230094,363.88,208.38,303.88,226.14
562232096,358.84,211.57,313.61,219.24
562234094,348.41,214.92,311.28,222.88
562236095,352.37,203.52,312.5,220.34
562238094,354.41,208.67,316.43,222.05
562240089,356.31,211.94,313.53,220.37
562242092,350.4,211.74,315.21,221.29
562244093,346.01,217.14,315.09,215.64
562246091,351.44,213.91,314.51,211.58
562248093,357.88,212.49,310.81,212.12
562250097,365.27,209.3,313.86,215.63
562252095,353.23,216.7,308.31,206.78
562254095,350.78,212.78,305.42,212.15
562256094,357.88,205.75,312.19,206.91
562258104,357.76,213.62,305.17,218.55
562260091,357.11,210.03,309.33,217.03
562262109,350.02,212.98,304.74,214.84
562264106,343.72,209.7,309.91,211.83
562266103,350.6,207.74,307.67,211.14
562268157,355.15,215.58,311.53,212.59
562270112,355.25,208.98,305.39,207.95
562272127,354.51,214.7,312.76,205.22
562274104,351.67,206.84,315.21,211.38
562276103,348.87,215.76,308.25,211.6
562278106,350.8,215.39,310.55,207.12
562280101,353.07,214.82,310.67,212.74
562282105,361.05,212.34,312.43,222.91
562284104,352.02,214.02,309.8,209.6
562286107,346.86,215.36,311.76,214.97
562288101,355.77,212.25,312.02,216.52
562290101,351.48,217.64,309.1,216.68
562292103,358.72,206.67,312.75,208.08
562294102,356.79,208.93,306.04,209.52
562296107,360.37,211.27,307.58,207.71
562298103,350.69,211.41,311.22,212.96
562300103,359,213,314.65,213.07
562302105,359.68,214.52,305.79,210.82
562304113,355.68,211.7,305.93,214.5
562306114,355.14,216.6,308.98,208.19
562308116,357.46,216.08,309.74,207.84
562310107,359.82,211.76,306.36,213.64
562312118,362.72,220.55,309.49,207.79
562314115,359.81,211.88,309.73,205.28
562316114,359.82,208.8,312.91,209.77
562318114,357.88,211.16,313.53,209.38
562320114,362.47,208.02,305.87,207.53
562322110,368.92,207.56,306.83,210.01
562324115,360.24,205.05,307.19,209.53
562326115,363.36,215.72,306.55,211.09
562328114,366.21,213.73,311.08,208.59
562330087,366.27,207.88,305.2,204.41
562332104,364.6,215.5,305.96,207.86
562334125,365.57,216.69,307.24,205.02
562336115,365.56,211.96,304.42,205.37
562338117,367.22,214.63,304.39,214.91
562340115,364.76,211.37,309.74,207.12
562342114,366.47,211.05,305.68,210.78
562344111,366.98,213.69,308.17,214.04
562346113,363.93,205.38,308.34,217.96
562348108,362.96,216.06,304.34,208.42
562350120,367.98,216.12,305.67,212.66
562352109,367.18,218.49,310.29,214.15
562354126,364.18,211.76,306.2,211.23
562356128,366.53,206.7,307.34,212.83
562358126,374.58,210.55,302.5,211
562360113,373.42,210.3,303.91,217.34
562362130,364.81,214.03,306.93,209.4
562364127,365.63,209.77,311.46,210.37
562366125,367.95,210,308.6,214.53
562368125,367.1,210.12,301.35,220.31
562370124,364.34,205.72,305.11,210.51
562372125,367.7,210.76,307.01,211.46
562374121,369.15,209.23,304.06,214.9
562376126,370.92,211.88,305.95,213.39
562378122,369.64,208.88,302.2,213.82
562380127,368.89,207.83,305.17,213.22
562382122,369.19,210.88,311.43,214.74
562384127,363.33,213,305.85,216.63
562386124,368.15,205.57,311.82,212.16
562388125,371.45,208.09,302.96,218.67
562390100,368.19,213.01,308.75,214.12
562392116,363.51,204.5,305.56,221.05
562394135,367,211.43,306.31,222.8
562396135,369.11,202.14,309.65,215.77
562398135,365.98,207.68,307.04,215.94
562400134,367.61,207,311.5,216.85
562402135,367.98,209.62,302.37,217.28
562404134,374.69,209.15,303.75,213.41
562406135,361.95,209.22,306.23,218.3
562408134,369.73,205.73,301.09,215.37
562410120,367.69,213.29,310.09,214.62
562412142,371.27,209.21,304.57,214.87
562414135,369.57,206.59,302.74,219.96
562416135,368.59,205.42,313.35,215.46
562418134,366.8,202.1,307.35,222.2
562420132,368.67,204.41,308.98,219.32
562422136,367.31,209.84,303.88,215.61
562424138,367.92,209.92,307.72,217.37
562426134,369.27,204.9,312.93,224.96
562428138,371.75,207.02,303.45,213.76
562430136,372.96,209.28,310.13,216.5
562432135,373.11,203.89,309.03,216.51
562434140,367.69,199.64,303.58,207.38
562436155,365.06,201.06,309.14,215.09
562438134,369.13,204.47,309.63,212.43
562440132,374.5,202.34,309.75,220.05
562442147,368.72,206.17,306.72,214.2
562444147,363.64,201.22,312.87,220.46
562446142,366.92,191.62,311.34,213.61
562448148,367.87,197.95,309.77,222.02
562450147,357.43,197.81,310.35,226.01
562452145,370.23,197.2,309.83,222.49
562454143,367.81,200.71,310.49,216.3
562456144,371.23,191.71,314.26,214.26
562458137,368.12,196.89,313.28,219.46
562460126,371.72,198.39,312.59,217.04
562462123,366.16,200.6,311.05,216.42
562464168,362.88,196.73,317.19,213.47
562466147,363.69,195.32,313.99,222.2
562468148,368.27,200.96,316,227.19
562470146,365.35,202.61,308.85,223.51
562472143,368.58,201.64,308.4,227.02
562474144,360.12,205.21,313.88,225.82
562476143,363.58,197.14,311.07,223.28
562478149,359.89,196.27,315.06,222.19
562480147,363.84,195.09,310.39,220.71
562482144,368.56,198.13,317.23,218.15
562484133,372.72,203.31,315.87,224.56
562486123,367.24,206.09,317.35,225.23
562488132,359.9,199.33,313.95,220.24
562490170,368.03,194.63,311.35,225.16
562492155,365.35,198.28,316.82,223.09
562494153,365.97,197.85,307.76,225.51
562496153,367.16,196.02,313.69,223.11
562498153,368.32,194.72,316.21,224.24
562500153,363.04,200.6,311.43,227.53
562502154,366.17,204.89,308.14,225.15
562504155,360.46,204.86,312.07,220.34
562506157,364.09,203.26,315.45,226.82
562508155,363.87,196.96,314.15,223.85
562510147,369.6,203.61,309.93,219.75
562512167,368.19,205.83,306.77,221.97
562514156,369.57,202.21,310.94,225.83
562516143,369.75,200.27,311.74,221.45
562518168,365.7,201.24,305.67,221.46
562520180,371.13,201.93,311.52,219.61
562522156,365.76,210.65,311.79,233.31
562524159,366.45,207.45,308.95,227
562526154,371.52,197.14,314.54,221.66
562528157,366.9,203.07,311.97,219.45
562530146,366.19,206.99,310.38,214.93
562532152,371.18,212.45,316.22,232.1
562534166,372.54,203.34,305.75,224.93
562536167,364.46,203.09,310.97,222.69
562538169,369.39,205.12,309.25,219.17
562540164,372.81,202.66,307.52,213.23
562542165,369.92,206.24,311.43,220.06
562544164,371.82,209.98,308.29,223.55
562546164,359.3,205.92,315.38,218.38
562548162,370.06,204.58,304.37,226.84
562550166,372.47,205.3,307.05,218.64
562552167,370.96,208.88,313.93,227.92
562554166,360.73,216.97,316.58,229.87
562556165,354.47,219.03,311.22,221.25
562558172,346.29,222.03,298.53,227.88
562560157,325.76,233.88,277.47,229.63
562562170,322.24,238.3,265.09,238.39
562564167,305.64,252.98,275.53,244.05
562566164,315.42,246.16,272.56,265.14
562568168,310.67,242.9,264.71,266.52
562570165,317.19,247.87,250.53,271.54
562572166,304.25,247.13,247.88,279.65
562574162,309.02,255.03,234.59,266.63
562576164,298.71,267.03,238.27,277.19
562578162,289.7,276.13,219.31,288.2
562580173,304.24,278.81,228.65,280.83
562582159,298.59,271.73,228.23,284.44
562584160,303.51,274.16,236.59,286.59
562586174,295.89,271.01,229.16,291.24
562588174,298.99,275.85,231.21,278.64
562590175,301.06,277.57,237.75,285.27
562592175,293.73,272.77,240.17,288.63
562594175,295.74,276.16,237.33,288.06
562596172,301.71,274.54,236.39,284.39
562598175,293.4,279.54,231.99,297.03
562600225,293.58,271.91,233.25,290.07
562602172,297.26,279.25,231.95,291.47
562604174,296.59,277.94,240.98,289.47
562606177,299.22,278.12,228.58,295.15
562608174,299.5,272.77,239.03,290.62
562610168,294.23,282.98,242.29,285.54
562612192,289.52,285.18,235.4,288.43
562614179,296.18,280.11,231.9,293.11
562616175,297.71,286.53,237.57,290.36
562618172,295.86,276.73,233.87,294.51
562620173,299.08,282.52,235.07,297.02
562622172,300.69,278.78,235.41,300.1
562624176,297.44,283.35,236.57,290.81
562626184,297.83,284.6,240.41,295.9
562628172,297.67,283.92,240.73,290.73
562630169,298.31,282.35,235.47,289.03
562632190,304.55,287.62,242.82,283.78
562634185,299.66,277.09,244.67,294.32
562636188,296.15,280.91,242.8,284.46
562638186,304.51,280.88,242.83,292.2
562640190,294.87,283.4,244.83,292.96
562642192,300.56,278,242.45,294.14
562644162,305.68,285.06,240.34,289.95
562646199,302.62,284.58,241.52,289.7
562648187,301.73,278.97,242.93,285.93
562650182,301.42,281.5,236.64,295.87
562652187,297.69,281.49,244.13,287.15
562654183,303.42,286.09,243.24,292.76
562656185,299.01,284.72,245.44,289.52
562658187,301.22,284.3,245.02,289.01
562660163,303.41,278.56,245.59,290.97
562662192,298.56,289.26,244.68,294.63
562664187,296.49,287.52,248.27,290.79
562666182,295.54,282.37,246.96,289.71
562668186,301.23,278.83,239.9,293.72
562670186,297.9,278.31,252.24,287.81
562672198,295.98,279.04,245.54,292.76
562674194,296.24,282.17,247.93,292.94
562676195,298.6,280.61,247.95,292.42
562678194,303.44,282.73,243.89,295.69
562680197,298.95,284.91,241.83,298.86
562682202,302.32,282.16,248.2,293.27
562684243,303.27,276.7,246.67,292.97
562686194,301.72,287,249.91,288.04
562688197,295.32,287.25,246.49,290.84
562690195,293.72,276.1,246.81,290.09
562692201,302.84,283.88,247.44,288.11
562694195,297.63,277.15,249.81,295.33
562696198,302.03,279.71,245.04,291.39
562698198,304.58,286.28,245.61,291.63
562700196,300.07,275.01,247.04,294.24
562702194,299.04,284.9,252.33,292.01
562704197,296.75,286.66,248.02,295.45
562706173,301.86,287.38,246.53,294.5
562708185,296.25,290.44,249.01,291.89
562710173,296.17,287.76,250.95,298.97
562712172,300.83,284.25,242.18,297.18
562714759,303.14,283.42,249.43,291.85
562716202,300.57,284.96,247.7,295.4
562718190,300.02,282.99,245.43,300.66
562720212,299.64,286.87,245.42,295.57
